Utbildningsområde;SUN5 inriktning;SUN5 inriktning namn;Utbildningsnamn;Beslut;Diarienummer;Flera kommuner;Antal kommuner;Län;Kommun;YH-poäng;Studieform;Studietakt %;Typ av examen;SeQF nivå;Smalt yrkesområde;Utbildningsanordnare administrativ enhet;Huvudmannatyp;Sökta utbildningsomgångar;Beviljade utbildningsomgångar;Sökta platser per utbildningsomgång;Sökta platser totalt;Beviljade platser utbildningsomgång 1;Beviljade platser utbildningsomgång 2;Beviljade platser utbildningsomgång 3;Beviljade platser utbildningsomgång 4;Beviljade platser utbildningsomgång 5;Beviljade platser totalt
Ekonomi, administration och försäljning;342za;Utbildningar inom marknadsföring;Digital Marknadsföringsspecialist;Avslag;MYH 2024/3454;Nej;1;Skåne;Helsingborg;410;Distans;100;Yrkeshögskoleexamen;5;Nej;TUC Sweden AB - Yrkeshögskola;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;342za;Utbildningar inom marknadsföring;Marketing Automation;Beviljad;MYH 2024/3975;Ja;3;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Medieinstitutet i Sverige AB;Privat;3;3;35;105;35;35;35;0;0;105
Ekonomi, administration och försäljning;342za;Utbildningar inom marknadsföring;Marketing Automation Manager;Avslag;MYH 2024/3268;Nej;1;Stockholm;Stockholm;200;Distans;50;Yrkeshögskoleexamen;5;Nej;Sälj & Marknadshögskolan i Sverige AB;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;342za;Utbildningar inom marknadsföring;Performance Marketing Manager;Avslag;MYH 2024/3458;Nej;1;Stockholm;Stockholm;200;Distans;50;Yrkeshögskoleexamen;5;Nej;Sälj & Marknadshögskolan i Sverige AB;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;342zb;Utbildningar inom butikskommunikation;Visual Merchandiser;Beviljad;MYH 2024/4064;Nej;1;Stockholm;Stockholm;300;Bunden;100;Yrkeshögskoleexamen;5;Nej;Stockholms stad, Frans Schartaus Handelsinstitut;Kommun;3;3;35;105;35;35;35;0;0;105
Ekonomi, administration och försäljning;342zb;Utbildningar inom butikskommunikation;Visual Merchandiser - Unified Commerce;Beviljad;MYH 2024/3244;Ja;2;Flera kommuner;Flera kommuner;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;IHM Business School AB Göteborg;Privat;2;2;35;70;35;35;0;0;0;70
Ekonomi, administration och försäljning;342zc;Utbildningar inom digital analys/market automation;CRM-specialist;Avslag;MYH 2024/4251;Nej;1;Västra Götaland;Borås;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Borås Stad - Yrkeshögskolan i Borås;Kommun;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;342zc;Utbildningar inom digital analys/market automation;Customer Experience Specialist;Beviljad;MYH 2024/3211;Nej;1;Stockholm;Stockholm;420;Bunden;100;Yrkeshögskoleexamen;5;Nej;IHM Business School AB Stockholm;Privat;3;3;35;105;35;35;35;0;0;105
Ekonomi, administration och försäljning;342zc;Utbildningar inom digital analys/market automation;Data & AI Marketing Specialist – Flera orter;Avslag;MYH 2024/4257;Ja;2;Flera kommuner;Flera kommuner;410;Bunden;100;Yrkeshögskoleexamen;5;Nej;Chas Academy AB;Privat;2;0;30;60;0;0;0;0;0;0
Ekonomi, administration och försäljning;342zc;Utbildningar inom digital analys/market automation;Data & AI Marketing Specialist – Stockholm;Avslag;MYH 2024/4258;Nej;1;Stockholm;Stockholm;410;Bunden;100;Yrkeshögskoleexamen;5;Nej;Chas Academy AB;Privat;2;0;32;64;0;0;0;0;0;0
Ekonomi, administration och försäljning;342zc;Utbildningar inom digital analys/market automation;Digital Analytics;Beviljad;MYH 2024/3978;Nej;1;Stockholm;Stockholm;320;Bunden;100;Yrkeshögskoleexamen;5;Nej;Medieinstitutet i Sverige AB;Privat;3;3;35;105;35;35;35;0;0;105
Ekonomi, administration och försäljning;342zc;Utbildningar inom digital analys/market automation;Digital Analytics Specialist;Beviljad;MYH 2024/3296;Nej;1;Västra Götaland;Göteborg;415;Bunden;100;Yrkeshögskoleexamen;5;Nej;IHM Business School AB Göteborg;Privat;3;3;35;105;35;35;35;0;0;105
Ekonomi, administration och försäljning;342zc;Utbildningar inom digital analys/market automation;Digital Analytics Specialist;Avslag;MYH 2024/3637;Nej;1;Skåne;Malmö;415;Bunden;100;Yrkeshögskoleexamen;5;Nej;IHM Business School AB Malmö;Privat;2;0;35;70;0;0;0;0;0;0
Ekonomi, administration och försäljning;342zc;Utbildningar inom digital analys/market automation;Digital Analytics Specialist;Avslag;MYH 2024/3765;Nej;1;Stockholm;Stockholm;415;Bunden;100;Yrkeshögskoleexamen;5;Nej;IHM Business School AB Stockholm;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;342zc;Utbildningar inom digital analys/market automation;Digital marknadsförare med AI;Avslag;MYH 2024/4230;Nej;1;Stockholm;Stockholm;400;Distans;100;Yrkeshögskoleexamen;5;Nej;IT-Högskolan Stockholm AB;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;342zc;Utbildningar inom digital analys/market automation;IT-analytiker Business Intelligence;Avslag;MYH 2024/3300;Ja;5;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Folkuniversitetet - Kursverksamheten vid Stockholms universitet;Privat;5;0;35;175;0;0;0;0;0;0
Ekonomi, administration och försäljning;342zd;Utbildningar inom marknadskommunikation/koordinator;AI Marknadskommunikatör;Avslag;MYH 2024/4232;Nej;1;Västra Götaland;Göteborg;400;Distans;100;Yrkeshögskoleexamen;5;Ja;Studieinstitutet Sverige AB;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;342zd;Utbildningar inom marknadskommunikation/koordinator;Marknadskoordinator;Beviljad;MYH 2024/4173;Nej;1;Stockholm;Stockholm;320;Distans;100;Yrkeshögskoleexamen;5;Nej;Medieinstitutet i Sverige AB;Privat;3;3;35;105;35;35;35;0;0;105
Ekonomi, administration och försäljning;342zy;Övriga utbildningar marknadsföring;Digital Business Developer;Avslag;MYH 2024/4194;Nej;1;Västra Götaland;Borås;410;Bunden;100;Yrkeshögskoleexamen;5;Nej;Borås Stad - Yrkeshögskolan i Borås;Kommun;4;0;35;140;0;0;0;0;0;0
Ekonomi, administration och försäljning;342zy;Övriga utbildningar marknadsföring;Futuregames Games Marketer;Avslag;MYH 2024/3915;Nej;1;Stockholm;Stockholm;300;Distans;100;Yrkeshögskoleexamen;5;Nej;Futuregames Stockholm;Privat;2;0;30;60;0;0;0;0;0;0
Ekonomi, administration och försäljning;343za;Utbildningar inom bank och försäkring;Bank- och försäkringsrådgivare;Beviljad;MYH 2024/3923;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Göteborgs Stad, Yrgo;Kommun;3;1;30;90;30;0;0;0;0;30
Ekonomi, administration och försäljning;343za;Utbildningar inom bank och försäkring;Försäkringsrådgivare / Skadereglerare / Värderare;Avslag;MYH 2024/3087;Ja;5;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Folkuniversitetet - Kursverksamheten vid Stockholms universitet;Privat;5;0;35;175;0;0;0;0;0;0
Ekonomi, administration och försäljning;343za;Utbildningar inom bank och försäkring;Försäkringsrådgivare/Skadereglerare/Riskbedömare;Beviljad;MYH 2024/3775;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Företagsekonomiska Institutet 1888 AB;Privat;5;3;35;175;35;35;35;0;0;105
Ekonomi, administration och försäljning;343za;Utbildningar inom bank och försäkring;Försäkringsrådgivare/Skadereglerare/Riskbedömare;Avslag;MYH 2024/4189;Ja;2;Flera kommuner;Flera kommuner;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Företagsekonomiska Institutet 1888 AB;Privat;5;0;35;175;0;0;0;0;0;0
Ekonomi, administration och försäljning;343za;Utbildningar inom bank och försäkring;Rådgivare bank och placering;Avslag;MYH 2024/3375;Nej;1;Kalmar;Oskarshamn;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Oskarshamns kommun, Nova Utbildning, FoU & Affärsutveckling;Kommun;3;0;20;60;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Digital Redovisningsekonom;Avslag;MYH 2024/3655;Ja;3;Flera kommuner;Flera kommuner;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Newton Kompetensutveckling AB;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Digital Redovisningsekonom med AI-kompetens;Avslag;MYH 2024/4244;Ja;2;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Edugrade AB;Privat;4;0;35;140;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Ekonomi och redovisningskonsult;Avslag;MYH 2024/3448;Nej;1;Västra Götaland;Göteborg;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Cady training utbildningar AB;Privat;5;0;35;175;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Ekonomi- och redovisningskonsult;Beviljad;MYH 2024/3209;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;IHM Business School AB Stockholm;Privat;3;3;35;105;35;35;35;0;0;105
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Ekonomi- och redovisningskonsult;Beviljad;MYH 2024/3537;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Göteborgs Stad, Yrgo;Kommun;4;3;30;120;30;30;30;0;0;90
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Internationell redovisningsekonom;Avslag;MYH 2024/3395;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Stockholms Internationella Handelsskola AB;Privat;4;0;35;140;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Kvalificerad redovisningsekonom med digital kompetens;Avslag;MYH 2024/4143;Nej;1;Östergötland;Linköping;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Östgöta revision AB;Privat;2;0;35;70;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningsekonom;Avslag;MYH 2024/3228;Nej;1;Skåne;Eslöv;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Eslövs kommun, Yrkeshögskolan i Eslöv;Kommun;5;0;30;150;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningsekonom;Avslag;MYH 2024/3379;Nej;1;Skåne;Helsingborg;430;Distans;100;Yrkeshögskoleexamen;5;Nej;TUC Sweden AB - Yrkeshögskola;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningsekonom;Avslag;MYH 2024/3381;Nej;1;Östergötland;Linköping;430;Distans;100;Yrkeshögskoleexamen;5;Nej;TUC Sweden AB - Yrkeshögskola;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningsekonom;Avslag;MYH 2024/3385;Ja;3;Flera kommuner;Flera kommuner;430;Bunden;100;Yrkeshögskoleexamen;5;Nej;TUC Sweden AB - Yrkeshögskola;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningsekonom;Avslag;MYH 2024/3634;Ja;2;Flera kommuner;Flera kommuner;420;Bunden;100;Yrkeshögskoleexamen;5;Nej;Lexicon Yrkeshögskola AB;Privat;4;0;30;120;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningsekonom;Avslag;MYH 2024/3858;Nej;1;Stockholm;Stockholm;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Iterum Education AB;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningsekonom med inriktning hållbarhet;Avslag;MYH 2024/3126;Nej;1;Stockholm;Stockholm;400;Distans;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningsekonom med inriktning hållbarhet;Avslag;MYH 2024/3127;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningsekonom med inriktning hållbarhet;Avslag;MYH 2024/3129;Nej;1;Skåne;Malmö;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningsekonom med inriktning hållbarhet;Avslag;MYH 2024/3130;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningsekonom med lönekompetens;Avslag;MYH 2024/4159;Nej;1;Västerbotten;Skellefteå;430;Distans;100;Yrkeshögskoleexamen;5;Nej;Blue Peak AB;Privat;5;0;35;175;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningsekonom med lönekompetens;Avslag;MYH 2024/4163;Nej;1;Södermanland;Eskilstuna;430;Distans;100;Yrkeshögskoleexamen;5;Nej;Blue Peak AB;Privat;3;0;30;90;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningsekonom med lönekompetens;Avslag;MYH 2024/4185;Nej;1;Dalarna;Borlänge;430;Bunden;100;Yrkeshögskoleexamen;5;Nej;Blue Peak AB;Privat;3;0;30;90;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningsekonom, distans;Avslag;MYH 2024/3229;Nej;1;Skåne;Eslöv;400;Distans;75;Yrkeshögskoleexamen;5;Nej;Eslövs kommun, Yrkeshögskolan i Eslöv;Kommun;3;0;30;90;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningsekonom/Konsult med löneadministration och digital transformation;Avslag;MYH 2024/3302;Ja;2;Flera kommuner;Flera kommuner;425;Bunden;100;Yrkeshögskoleexamen;5;Nej;NBI i Sverige AB;Privat;3;0;30;90;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningskonsult;Avslag;MYH 2024/3288;Nej;1;Västmanland;Västerås;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Grit Academy;Privat;3;0;25;75;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningskonsult;Avslag;MYH 2024/3504;Nej;1;Skåne;Kristianstad;410;Bunden;100;Yrkeshögskoleexamen;5;Nej;Kristianstad kommun, Vuxenutbildningen;Kommun;5;0;25;125;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningskonsult;Avslag;MYH 2024/3631;Ja;5;Flera kommuner;Flera kommuner;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;KYH AB;Privat;4;0;35;140;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningskonsult;Avslag;MYH 2024/3895;Nej;1;Västmanland;Västerås;415;Bunden;100;Yrkeshögskoleexamen;5;Nej;Västerås Stad/Barn- och Utbildningsförvaltningen/Västerås Yrkeshögskola;Kommun;2;0;32;64;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningskonsult;Avslag;MYH 2024/3936;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Företagsekonomiska Institutet 1888 AB;Privat;5;0;35;175;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningskonsult;Avslag;MYH 2024/3970;Nej;1;Västra Götaland;Göteborg;420;Bunden;100;Yrkeshögskoleexamen;5;Nej;Stockholm School of Business;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningskonsult;Avslag;MYH 2024/3973;Nej;1;Stockholm;Stockholm;420;Distans;100;Yrkeshögskoleexamen;5;Nej;Stockholm School of Business;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningskonsult;Avslag;MYH 2024/4004;Nej;1;Skåne;Malmö;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Företagsekonomiska Institutet 1888 AB;Privat;5;0;35;175;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningskonsult;Avslag;MYH 2024/4042;Ja;7;Flera kommuner;Flera kommuner;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Företagsekonomiska Institutet 1888 AB;Privat;5;0;35;175;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningskonsult - Automatiserade system;Avslag;MYH 2024/3266;Nej;1;Stockholm;Stockholm;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Kunskapsgruppen Yrkeshögskola Sverige AB;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;344za;Utbildningar till redovisningsekonom;Redovisningskonsult gröna näringar;Avslag;MYH 2024/3802;Ja;2;Flera kommuner;Flera kommuner;425;Bunden;100;Yrkeshögskoleexamen;5;Nej;Montico Kompetensutveckling AB;Privat;4;0;26;104;0;0;0;0;0;0
Ekonomi, administration och försäljning;344zy;Övriga utbildningar redovisning och beskattning;Cost Engineer;Avslag;MYH 2024/3482;Nej;1;Västra Götaland;Göteborg;420;Distans;100;Yrkeshögskoleexamen;5;Nej;Plushögskolan AB - Affärshögskolan;Privat;5;0;35;175;0;0;0;0;0;0
Ekonomi, administration och försäljning;344zy;Övriga utbildningar redovisning och beskattning;Hållbarhetscontroller;Avslag;MYH 2024/3239;Ja;2;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;ABF-S Avdelning i Stockholm;Privat;2;0;35;70;0;0;0;0;0;0
Ekonomi, administration och försäljning;344zy;Övriga utbildningar redovisning och beskattning;Hållbarhetscontroller;Avslag;MYH 2024/3526;Nej;1;Stockholm;Stockholm;200;Distans;50;Yrkeshögskoleexamen;5;Nej;Sälj & Marknadshögskolan i Sverige AB;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;344zy;Övriga utbildningar redovisning och beskattning;Hållbarhetscontroller;Avslag;MYH 2024/3527;Nej;1;Västra Götaland;Göteborg;200;Distans;50;Yrkeshögskoleexamen;5;Nej;Sälj & Marknadshögskolan i Sverige AB - Göteborg;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;344zy;Övriga utbildningar redovisning och beskattning;Hållbarhetscontroller;Avslag;MYH 2024/3668;Ja;2;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;IHM Business School AB Stockholm;Privat;2;0;35;70;0;0;0;0;0;0
Ekonomi, administration och försäljning;344zy;Övriga utbildningar redovisning och beskattning;Hållbarhetscontroller;Avslag;MYH 2024/4261;Nej;1;Skåne;Malmö;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Stockholm School of Business;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;344zy;Övriga utbildningar redovisning och beskattning;Hållbarhetsspecialist inriktning hållbarhetsredovisning;Avslag;MYH 2024/3577;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Lernia Utbildning AB;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;344zy;Övriga utbildningar redovisning och beskattning;Miljö- & Hållbarhetsstrateg;Avslag;MYH 2024/4125;Nej;1;Gävleborg;Gävle;325;Distans;100;Yrkeshögskoleexamen;5;Nej;AVT AB;Privat;3;0;20;60;0;0;0;0;0;0
Ekonomi, administration och försäljning;344zy;Övriga utbildningar redovisning och beskattning;Operativ hållbarhetskoordinator;Avslag;MYH 2024/3183;Ja;2;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;IHM Business School AB Malmö;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;344zy;Övriga utbildningar redovisning och beskattning;Skogsekonom;Avslag;MYH 2024/3565;Ja;3;Flera kommuner;Flera kommuner;300;Distans;100;Yrkeshögskoleexamen;5;Nej;Plushögskolan AB - Affärshögskolan;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;345ab;Ledarskapsutbildningar inom handel;Butiksledare inom handel och dagligvaror;Beviljad;MYH 2024/4062;Nej;1;Stockholm;Stockholm;300;Bunden;100;Yrkeshögskoleexamen;5;Nej;Stockholms stad, Frans Schartaus Handelsinstitut;Kommun;5;3;35;175;30;30;30;0;0;90
Ekonomi, administration och försäljning;345ab;Ledarskapsutbildningar inom handel;Digital butiksledare;Beviljad;MYH 2024/3904;Nej;1;Västra Götaland;Uddevalla;200;Distans;100;Yrkeshögskoleexamen;5;Nej;Uddevalla kommun, Uddevalla Yrkeshögskola;Kommun;2;2;25;50;25;25;0;0;0;50
Ekonomi, administration och försäljning;345ab;Ledarskapsutbildningar inom handel;Teamledare inom handeln;Avslag;MYH 2024/4181;Nej;1;Örebro;Örebro;230;Distans;100;Yrkeshögskoleexamen;5;Nej;Idéutvecklarna AB;Privat;3;0;20;60;0;0;0;0;0;0
Ekonomi, administration och försäljning;345ac;Ledarskapsutbildningar inom vård;Administrativ vårdsamordnare;Avslag;MYH 2024/4234;Nej;1;Västra Götaland;Göteborg;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Studieinstitutet Sverige AB;Privat;3;0;35;105;0;0;0;0;0;0
Ekonomi, administration och försäljning;345ac;Ledarskapsutbildningar inom vård;Operativ digitaliseringskoordinator för hälso- och sjukvård samt socialttjänst;Avslag;MYH 2024/3284;Nej;1;Värmland;Arvika;100;Distans;50;Ingen;;Nej;Arvika Kommun;Kommun;5;0;30;150;0;0;0;0;0;0
Ekonomi, administration och försäljning;345ac;Ledarskapsutbildningar inom vård;Teamledare inom social omsorg;Avslag;MYH 2024/3419;Nej;1;Västra Götaland;Uddevalla;210;Distans;50;Yrkeshögskoleexamen;5;Nej;Plushögskolan AB - Vårdyrkeshögskolan;Privat;5;0;35;175;0;0;0;0;0;0
